knightliao/disconf;passed;push;73d325f101302f67cddd4f9b45f39073070b6bd7;242644754
druid-io/druid;passed;push;abc53f551f12d955866cda877a1c906f64edf5ca;120182318
FenixEdu/fenixedu-academic;passed;push;050a67e184d20116b1b7e2a3a2d3e61b7e6cb650;20632841
orientechnologies/orientdb;passed;push;ea163e18c39d338b2f7ab01d2b52a088a754a219;3824658
b3log/symphony;passed;push;723cbaac553cccdd83f2a31a6a5f54d4850f0986;189736316
Athou/commafeed;passed;push;a37e6a3f4cf9975b06be92922c07baab081f4430;163948135
jqno/equalsverifier;passed;push;9d1e110dc7532edfabd90e0e3234661b5a6c4bf8;328151629
brettwooldridge/HikariCP;passed;push;8ae518e94dc177b20c133224881bc7d52c128620;23104562
spotify/cassandra-reaper;passed;push;cc3673fe222e9b0b2f4cd8675891197b03911d1c;66998681
HubSpot/Singularity;passed;push;20796b3a65a5f42316af7b5204b56384210fcbc2;226799950
jacoco/jacoco;passed;push;e175fb33ac0673aca6ac6505bacfbd3d5e61715c;90412525
aws/aws-sdk-java;passed;push;a48ec097c98abe77ba1d289d29ae8bcd29737c58;11031496
perwendel/spark;passed;push;c7e5221512afd5c013826a08cc58f0535a53a960;229807262
CloudifySource/cloudify;passed;push;54d83ff8580e870e94f7f8df5f5ed4a75be69da9;14449622
HubSpot/Singularity;failed;push;118c4e916273660df63ec21995ca268897c0de0b;209773880
timmolter/XChange;passed;push;8c9306b593a511a5f48172333f2da78e986f742e;19187442
apache/accumulo;passed;push;c7431092e132e070c27e464b473100552255ba45;168459894
b3log/symphony;passed;push;014e31172e578180d8cffe12dae3a68886d69def;182168209
eclipse/che;failed;push;158ce13943dc992227c3e8ba2783ff16fdd24fe4;230217842
javaparser/javaparser;passed;push;f0bcd7361038edb14934f49b034a771880d088b2;215273004
jhalterman/typetools;passed;push;8318bfed1b1879d508de29a428fa9f02ad3fc060;171247511
DSpace/DSpace;passed;push;e4cef702fe11027a39d81b45e751809ba1eeb0c0;253618042
caskdata/coopr;passed;push;1e93f6cd127de0cff4cb0bf8317ecbd2a4aeda11;31292587
dianping/cat;passed;push;7af3c6b0530b951a482ffa5119b8aa71b15a3b83;39811110
square/okio;passed;push;33cb196bb5182ebcad50303660f9e44635071696;122164600
geotools/geotools;failed;push;0102181da1fe75349a09a41a4afba4ddd003e9a0;44522322
DSpace/DSpace;passed;push;4018c67e66e26b54a930d59f0e1f8c832ced9fd2;81727414
caelum/vraptor;passed;push;3086d8c75aff926d8bcd3f06f0dc7f3512610c51;113276105
antlr/antlr4;canceled;push;05e39fab8e420c369ea0cc95e3061d7b88768985;184327733
jankotek/mapdb;passed;push;740301955f9fa2048d02e2c387e951bd080ff6d0;140730960
eclipse/che;failed;push;d0b0aca4018d39c96075b9a3d83a2bd6b34a29c0;230211953
maxcom/lorsource;passed;push;e1167da5df5b46b8f5a0a8520885cf708b1f3d87;3082567
apache/accumulo;passed;push;20ed2b01f8f6a9376d0c7438c7f6e251ed61ef4e;155380296
timmolter/XChange;errored;push;d938af736736ce510db5cd8f2e958f51333349f6;262254484
javaparser/javaparser;passed;push;8bf49a5c6f0e42aeac1f7e302d9a70e85c596060;180216186
naver/pinpoint;passed;push;6bdb274d5c484bc24a5caa35146dc91f77f6caeb;119440392
b3log/solo;passed;push;7d042dba66cc5b810d1557ea00bb3e549bf017e7;234890941
jmrozanec/cron-utils;passed;push;0f48907057d68b22c4764046fc143169b47e8a38;141075597
code4craft/webmagic;passed;push;182dd51689b9c387f245811ad1fed4395f469b29;237246924
FenixEdu/fenixedu-academic;passed;push;60e599041106f8729506984ae1e4b6c01c94108f;66513448
yasserg/crawler4j;passed;push;8b61ae0d3b45d48a4ed5045b320d412809159b9f;283463555
mybatis/mybatis-3;passed;push;2982c5dd598d0eb37ce8b516611aa4176fa6c4c0;294909247
eXist-db/exist;passed;push;9bf46f07a58593bba743d8183a2ec03f03f72081;22648502
iluwatar/java-design-patterns;passed;push;d4c2f0392d2588c1de95659b90bd356d7a057a2e;145462810
jmkgreen/morphia;passed;push;b65b4b51166bdba72956a60e70506627f0c62df8;3519594
java-native-access/jna;passed;push;f30cb4b4c4db880eb0885efb9a493f56ac5e7cd5;167154677
OpenGrok/OpenGrok;passed;push;bb7ad7d046e1572c1daffa1c41f9bc3bb2c8ca1c;177669332
geoserver/geoserver;passed;push;526fa73881cd03f1664ab601b514dc5662b1f65c;237592152
protostuff/protostuff;passed;push;a037d25fdffd39c44393db4bb2aa6609ee6cf478;38355604
CloudifySource/cloudify;errored;push;34797d0b320051f2f9d20a62fb8ba345272df4d9;263292813
timmolter/XChange;passed;push;f09b1e11e7c0f71a816f7524ec6159c7ff5e654d;76502250
digitalfondue/lavagna;passed;push;07db3400bffcbf6aed68e235044cb32676adb1b3;117577091
google/compile-testing;passed;push;51077bb186720fb68249f9bd09de051fc0c53f19;11753939
GoClipse/goclipse;passed;push;d9429d6241e7ee544cada14bf58cb9418ad4f257;296022196
CloudSlang/score;passed;push;cda3c9fe8a72bb780bda8134f15926a920c6a62a;123837540
naver/pinpoint;passed;push;7fa847c3ae1ee3c103f0e32f299308a45a02c5f3;133884165
OpenGrok/OpenGrok;passed;push;23eb76ce54af94489f7ed19d0ffc6c2631ddcf94;307440032
eclipse/che;failed;push;50d0c831891bd95d659f4201968afd401cebfdf4;259539652
CorfuDB/CorfuDB;passed;push;c9bd8fc3cbab6ed5e998626146bcccb249b61d25;146716510
NLPchina/elasticsearch-sql;passed;push;e3d94030ea0f98c412ea1fce329d9c5a4f18d73e;55105743
VCNC/haeinsa;passed;push;531458b3d85e26b18ea87cbb13a0789d6488eee4;24233442
vavr-io/vavr;passed;push;c2fe5e26c96caec89f17f37713fbf4f59814a885;96600538
spotify/cassandra-reaper;passed;push;adff8a4f60992295729cc7802792c400e79315db;44206767
google/auto;passed;push;3fb0da65dee3eb11e72f68c86a32795c00f75ef2;309223730
jcabi/jcabi-github;passed;push;4d4795784038af5660f6d726809e83ac1749e1f8;29827428
sanity/quickml;errored;push;04a00baf886c60e980dedf819f35fa612751d1fe;32277137
caskdata/coopr;passed;push;29025f8b313efcb8803842fb02a3cd2875432c92;40927641
FenixEdu/fenixedu-academic;passed;push;96e7c2657cbb887cdb30d4da1cbc093203af5cc0;17378871
eclipse/che;failed;push;2ac5a1a85ae4aff01cc3abdc7b4c2c0ebe633bc1;230201664
Esri/geometry-api-java;passed;push;e8b83e814124277cb1f03124f422271c75d17775;10047064
druid-io/druid;passed;push;f5ed6e885c5585aa652f23953f361eed9e355024;80516871
CorfuDB/CorfuDB;passed;push;f60824d2c242a2379cf625200a7a4259864d8ee2;211518445
FasterXML/jackson-databind;passed;push;95d3a0907f0f103911f293af30c49515d8439e37;162374787
jcabi/jcabi-github;passed;push;2c1876d9686e9df846dd592cdee023d4f623ac41;24253285
square/okhttp;failed;push;5f22afe9e55ad5ca47513e66e587178155a219ff;96912384
HubSpot/Singularity;passed;push;4c16ce95c5b23f958b5c6397cf12897110dc8cba;218868604
b3log/symphony;errored;push;09be86dff3e1d41cbd2fa9ae78c409c1aa945d36;224574182
pac4j/pac4j;passed;push;ab2680352aff34a83ae5c666bb8d74037f9cd54a;43361044
Findwise/Hydra;passed;push;a1efc0deaaa623d8527f9d2ff9e99115c3ab0066;3717053
tananaev/traccar;errored;push;685fd3826b64b14106aeace0a647e71a4cc4fe81;232037878
FasterXML/jackson-databind;passed;push;3718b488030a646e426da2074db52419326ef957;42033100
kite-sdk/kite;errored;push;a72b7b8ceb1815365c7ab76a13035832785a0cd8;69765508
buddycloud/buddycloud-server-java;errored;push;43c8b054e916bd4c564e9b91af3279d879db0042;37589966
basho/riak-java-client;passed;push;4b81b0656b938dc72d306e7fa8ff19a06718b6e0;977004
b3log/symphony;errored;push;06c52f6bc3c3876a0cf4c8d90d368a9b0c1fd22b;218514956
FenixEdu/fenixedu-academic;passed;push;2aa252e71003cba09d0d572254e6ca1956644a81;87434523
caskdata/coopr;failed;push;a89065227711494ebdbc17c3ea0b9320fa9946ce;39538820
simpligility/android-maven-plugin;passed;push;0925013cdf01ff3adbf63d026a8ebb85f335d03f;7200268
yammer/tenacity;passed;push;08d4fcc6e98198e8c6b38a38624a8b2f8fa2978a;51870773
vavr-io/vavr;passed;push;cd5db485efa38699ac5d6c122c22f97d926660ce;103004954
Atmosphere/atmosphere;failed;push;7f8e89be217c2faf16646a07d3b2fd3697b4bf6f;238182557
caelum/mamute;passed;push;1afcf71ac2a2049ca9da3aad60081f0dcddf360f;105858953
OpenGrok/OpenGrok;passed;push;1d923e50d838005f5d7e67616cc868bfe4523579;187884813
resthub/resthub-spring-stack;passed;push;50ac95eb419c67be08eb64ba4ca367a1ef7ef62b;18985700
SonarSource/sonarqube;failed;push;8f376a0a64dac99cfddfafcded66445997a65670;54834358
druid-io/druid;failed;push;99c240d1ebc304ce652f97784f14482d43c3af0e;73462667
jmxtrans/jmxtrans;passed;push;105d7aa48f10d6ea96e70ef1d35335ba3f7572eb;15212324
geoserver/geoserver;failed;push;c70bbe6a590b26a5a15e3f7c831b224d98b8a4fb;153195195
cryptomator/cryptomator;passed;push;ac4f10ce93b134241fdbe7fc560621471a68aad3;44142059
GlowstoneMC/Glowstone;passed;push;bd074865d2f9826982fe3b44644f45aebe3a863d;110192263
square/okhttp;passed;push;85b2ad250a0b314490c3b5023b8ea0e90bc64a87;177724101
timmolter/XChange;passed;push;9bd14dd104c95cf9c6cb6631f411694279d69c44;133300544
threerings/tripleplay;errored;push;b163c950a7301b89b1e0de9a5360742279ea10e9;301568464
xetorthio/jedis;passed;push;4c6d83554ee0bd021f234b07d017e56210ea0e59;36520021
igniterealtime/Openfire;passed;push;a9815e8a7bb55ef440b088e554c2b5411e5b686a;97409328
geotools/geotools;failed;push;1a18be6881fee93ed304b904debcf19f9d5a0f4f;52260965
geoserver/geoserver;passed;push;e97257e7d81c24c5050961d3db43358f394d7f07;178871852
eclipse/che;failed;push;19033e95da84f9253af333118863595522f7337a;259626274
caelum/vraptor4;passed;push;60e795479b26714bf184165702a896ea8020d29c;270468076
caelum/vraptor4;passed;push;31cb040043d6ed33753c83fc9c8872d6476fa35d;17400452
resty-gwt/resty-gwt;passed;push;7169d8a6c373b482f48164ab1107c2b40072caa5;77479805
FenixEdu/fenixedu-academic;passed;push;70971c4c10b1a0bcb665671f336eff0b7a2c3e0a;8959579
caskdata/coopr;failed;push;568e52190b1e467e02b575b9210ba0b0ff890fb9;38951703
dropwizard/dropwizard;errored;push;4ceee223cddbac4183828c1c0277b1f9ec102a75;56923029
jcabi/jcabi-github;failed;push;9be1a43a563b4d472efd2af3ed938366b0e3fa67;59198772
eirslett/frontend-maven-plugin;passed;push;957b831075c1148a0708fef34c745ab60f8e296b;14743220
helun/Ektorp;passed;push;eda22f0237cb9529f92415758ea2e488a4aac83d;3626907
eclipse/che;failed;push;1bd35a3f5d4eef3bbfb410534050cec1fe0d1f2b;230215314
spullara/mustache.java;passed;push;84625ea5e37dd5983e4b6c4deb70ebcb8acb403d;118744920
spring-cloud/spring-cloud-config;errored;push;10e0703bb768826cd5c8322821b55bed59ad5454;291107592
TheHolyWaffle/TeamSpeak-3-Java-API;passed;push;d758a6041554364b738990e88cf08a6ffd664dc0;86676223
vavr-io/vavr;passed;push;8d7618c558cea83d533556572d92cba8a4ef3825;104260803
DSpace/DSpace;failed;pull;89ed2892140b7a70c199dae772b88be47828f9ac;263353385
orientechnologies/orientdb;errored;push;0638953fbb4fff008d5c054672e7eff88e72fa2e;4491944
scribejava/scribejava;passed;push;5175a4164a6e40ceba726eb58d02e911247784e3;151832538
eclipse/che;failed;push;669d9f9b43cb2536ff69fac39a036370f1cff574;230176751
DSpace/DSpace;failed;push;322d25f3c73c923f24d4ed0452f1a7d701f5f0bf;80266313
spring-projects/spring-petclinic;passed;push;fa8bb74320412c22e4390ce67d81c35420870099;120833599
xtreemfs/xtreemfs;passed;push;a77aeade5ed193a2bb1f19fca74530eba335830c;132493373
jcabi/jcabi-github;errored;push;fc259a2a2ac903a190b4f635f7a4af302ad0b164;265216419
jmrozanec/cron-utils;failed;push;954a2dc5471db6d62627aab6bda3868cd7eff05d;298610731
thinkaurelius/faunus;errored;push;2838e9c4cc6aea9f8ffc813a1980877814728164;5813025
swagger-api/swagger-core;passed;push;cb5c45c05504b6b7b581275bd22a0a66da36f4e2;230236211
DSpace/DSpace;passed;push;9a7181b554776fa5da14d9120c9410a9852239c8;154782761
timmolter/XChange;passed;push;2c3ef988bb02a3a26e403997d6b6759969a333c5;57004076
rackerlabs/blueflood;passed;push;16fd409295c21f26332df106fd2d9f04d1ec4209;159902425
OpenGrok/OpenGrok;passed;push;237f23cd35e568c7bfa090ed8d8b09bd8308ddda;201457943
Simmetrics/simmetrics;errored;push;5e26ffe1b5d9060da67449228f22805036fb4437;300255905
sanity/quickml;passed;push;39c2ea94aac83e701b5735a8b11c0bdeccf4071d;67210884
aerogear/aerogear-unifiedpush-server;passed;push;f9655cdbc6c3065b60eea38855ea53577ed09745;64537562
spotify/docker-client;passed;push;b105646d72b7e9184c2a4ed5a95dd799c022f455;161982950
geoserver/geoserver;passed;push;df1d4433d3ec2615bb00e6eac3702520690452ed;311186890
resty-gwt/resty-gwt;passed;push;5fadf187d480d7995d2b89fbeb5f0b7b0ef65808;34365327
CloudSlang/score;passed;push;9dee5316affa08e0e49fb5eb6893800344e4f300;123868530
timmolter/XChange;passed;push;730dcdd204f5de6df5547a40d4391ca8dc0ab775;47348856
caskdata/tephra;passed;push;2b35696f040d0edd4d9201baaae02570c0ecde84;53883368
b3log/symphony;passed;push;a1a702ef3df4548f6dac29d8bd12cdf854dfeb05;184223994
alecgorge/jsonapi;errored;push;784721f77cee0ce73542f00d279ed4b77277e4eb;265428391
square/retrofit;passed;push;95b0bb284f3086297b867b52ae75aafb2c244fce;238995542
square/okhttp;passed;push;63d7562317e60158e862d1d683cf2f7ee6201df9;30429044
square/wire;failed;push;4d0c7f215c595a062af3a738b48bcfbc4057c6d5;238843213
javaparser/javaparser;passed;push;bfa07a33026d5a7cb5acff68bc8b8be5058e4af8;122454074
vavr-io/vavr;passed;push;0f180a700c7b8144a7c26bf2cec2ea38b9c95291;180377960
sanity/quickml;errored;push;a5adc3fca56e9f056d3f849af877e4439f129c1c;262945520
cloudfoundry/cf-java-client;passed;push;a923c5f10fe543eafcdc184b3a891174600a4dc9;21647168
relayrides/pushy;passed;push;7ddfaa00804f54aaad1d18eaebb48b6862ed9ea3;121852926
swagger-api/swagger-core;errored;push;929da30e0fb3871463f5b933435136762d1423a9;65300089
redwarp/9-Patch-Resizer;passed;push;6abe24935bb7351cc6d50bd45eb4df7cb91e0ffa;291690432
geoserver/geoserver;passed;push;09dfc0b545b93af4a733343edc28436d108831b5;243512645
javaparser/javaparser;passed;push;2c43911b15ab1d04e4afffb6a9a66b419654c997;276566151
ontop/ontop;passed;push;341b76eb3ae247748ac5f036d998ae3fb403584a;144404860
caelum/vraptor4;passed;push;4d08a05720bd7607760d8c8c1c51aa7ca1aba0c1;51361629
square/okhttp;errored;push;1ef7e6913ee539dded9f6e024dc6eb0a12d8d730;6265295
perwendel/spark;passed;push;4ff09ab533ee9a5c319226ea72de63543b3821fc;26690850
JodaOrg/joda-time;passed;push;88555b56eb85e70d8d051228a61186448551dcce;150399370
naver/pinpoint;passed;push;04ac175439375a447d1560ae82866bbde499a7e2;67512318
square/retrofit;passed;push;50e0f6b809ace08bcfda66eb04f50c748ff5e78a;42037900
jankotek/mapdb;passed;push;a59f2a4a44c529ebc2e57a196e5eddd200208418;26994017
jmxtrans/jmxtrans;failed;push;61eb589a18fc5c79557fe0da7e15a620303138bc;237580616
GoogleCloudPlatform/DataflowJavaSDK;passed;push;cbf41ec857ee06a0c1950365da991ec5a9eab84e;126417254
pac4j/pac4j;passed;push;d70e3d896fdeec0c15fbdd43f27149261dc8e845;44812178
antlr/antlr4;canceled;push;e11e707a380d2c515971263c99268a8d17c2090e;309101647
google/closure-compiler;passed;push;06504e544c3dc6e640dd50cf52920e127859adf1;110535609
geoserver/geoserver;passed;push;2a4b9c22e2093920d770203022acbda8a91f8f40;162121627
naver/pinpoint;passed;push;f3f31ec9326576b4c37f8caa496c5c7239ad4f2d;57425962
rest-driver/rest-driver;passed;push;9f93b10235bae1ba5384a8eb6b2e006ad22fb3ef;2840430
caskdata/coopr;passed;push;223810fcab8fda0a3014749c5716a59b8c752e33;31367490
java-native-access/jna;passed;push;028eeccd4b62a7b58b428e84da55eb22e6e7c040;109165038
Esri/spatial-framework-for-hadoop;passed;push;7026427ecb4c69ac30fb5cac144e192686322014;30494694
jmxtrans/jmxtrans;passed;push;1f287e086a1d9fbe1e4b87d4ed73f01c749277ee;42951478
jwtk/jjwt;passed;push;07534487d39df3483ed7d37c26bba671e8d3ecdb;142281467
swagger-api/swagger-core;passed;push;45000b595687fb1585512080593143a870a0c885;319646852
spring-cloud/spring-cloud-config;passed;push;123011d7d55ad93aba4dfe044380683e719bd7ef;265787359
FasterXML/jackson-module-jsonSchema;passed;push;0761ac5027e0f90168cee9cc690431c2b97bfce3;163310693
tananaev/traccar;passed;push;ea0bdea88003f46fd6f6164d5c45e33d53f47c81;154637025
sanity/quickml;passed;push;5ed56743398d11ba90c95d360fdad56a044b36c3;16376388
geotools/geotools;failed;push;f4b85fdc424e0e6ce165ba8feebf43cb2223bdf8;173264895
xerial/sqlite-jdbc;passed;push;c591bfde13a208be7838a628e924b65b651e045c;165697099
geotools/geotools;failed;push;c17318c55d9295e1520025ef2d3a5abc7e4ad478;44926063
ninjaframework/ninja;passed;push;726d867f0f303f46eebf568fca5a6a8baa30ae75;316598497
jpush/jpush-api-java-client;passed;push;ad352bc02d1db89234f3050b09f90da2fa14150e;97156818
geotools/geotools;passed;push;5106d313fce2be6632afc743b75680b13e6ccd75;238813424
Atmosphere/atmosphere;failed;push;245b60c74e317e254f5153f829105a3f6ae5b9a1;238197469
GoogleCloudPlatform/DataflowJavaSDK;passed;push;52e7e0e5433f8c249259cf3d188c0075cb6ef872;105996591
eclipse/che;failed;push;2e5c0fefba8ec6c825334fd224e1149a49f4b2b5;259589258
cloudfoundry/cf-java-client;passed;push;5e4f1ea67de93ecc817f3166c42010eb25a8c5c2;87860129
Atmosphere/atmosphere;failed;push;2f1dbfa5b120f08733b9f0793e989d30345076cd;238185742
brettwooldridge/NuProcess;passed;push;a91873a47085ab5441be5f8731a334c593264668;94654329
google/guice;passed;push;74b915b1eaa6de6b5efcf905b346b24ff563bbbb;36192706
asciidocfx/AsciidocFX;passed;push;adc06bf4333287713cfaa91224a0d22b05f130b7;37610601
geoserver/geoserver;passed;push;35e3261b8c927027d27aa06ac5f118ec5cc43d24;238125907
antlr/antlr4;canceled;push;20baa32b5a8c39257a557984a2009644257c827e;293737873
gwtbootstrap3/gwtbootstrap3;passed;push;98e6e9a4f2bb8c19c2528eb34c8cd3fac1b9cbbc;87533197
OpenGrok/OpenGrok;passed;push;98323ddea70dc797a23fc43d7bd664c668a51c66;109172555
jooby-project/jooby;passed;push;66ae678cd10a9c1b54570b99a9e1dc6e253b896a;196048912
dianping/cat;passed;push;57c6898045922c7cd52ecc997ca62c6a9a68fe59;40513554
code4craft/webmagic;passed;push;3c653d941a25a018efecfcc9cefbd9a58c39a24b;237169262
geotools/geotools;errored;push;2f091b96bb35267dbfaa75b7c2a00093917b3de8;53347094
square/okhttp;passed;push;c9ad163e92fe252f23b743d694f68967a29eae7c;122090316
antlr/antlr4;failed;push;1dc70310a3a550f7054522c68b784e2f67544d45;204360212
vavr-io/vavr;passed;push;3a6f36dc6de3435c8fc26202aff4b799c2f2a384;175890754
CorfuDB/CorfuDB;passed;push;5c2f5c98e992ae1532b9dd94850fe97f8e5644d5;179858194
square/keywhiz;passed;push;318c217c08c2ed6bac575cd03d39499ae78856aa;230886778
openpnp/openpnp;passed;push;8eaecb8609c1c326b2b22e65264911042320a8ba;283965843
qos-ch/logback;failed;push;d36abb41a81c60b055d87a7c852d55bda2fc990b;116706717
togglz/togglz;passed;push;84cbb08a9eaf2cb3a7688db02a06da62af0b8269;104255067
b3log/solo;passed;push;0ee86c0ba4b74e76e81c888a324bab366420be73;183935629
FasterXML/jackson-databind;passed;push;a63cd7dc00af82cf4bb88172ade2ce19fd7d349e;124661905
timmolter/XChange;passed;push;c7b68168675c76d64bbbc5e36870d295aba792f0;31435051
eXist-db/exist;passed;push;ca5348a56e82e1fc83d2c17747feeb718fa05179;24571043
swagger-api/swagger-core;passed;push;8f4d8433906fc3e99877ae402bf58eb4a2516f54;64936408
swagger-api/swagger-core;passed;push;7e5f614a8860643eecd103e1a6aa86441d2f6abf;162988448
geotools/geotools;errored;push;ad5886d2509188ef3e9c16d3a061a7e88b1c5b65;42605552
searls/jasmine-maven-plugin;passed;push;f503eb5c7a32fff6a1412a242f0e84ae7775bd54;12080484
analytically/innerbuilder;passed;push;b73ffd76b5d6d6ce310edc6163fb1da5499ffe57;76016337
square/wire;passed;push;f9d33d389445cfc6b8207267841d5be8c808cbca;85846739
square/okhttp;passed;push;f2ef66fd22e57c0ff791c54863ec2624259055d5;18046403
neophob/PixelController;passed;push;d04eb76ef5f5b8287882785bf51204c9096d0ed4;4505115
dropwizard/dropwizard;passed;push;52ad9ce33af99691a09f84d174520fb861d057d1;20594813
rackerlabs/blueflood;passed;push;1faece39833cf637559e8b3d50cddc77e9289909;180167867
gwtbootstrap3/gwtbootstrap3;passed;push;a5ec07102f3db99b2c4d0ab39a602c7e350803bf;79920490
ontop/ontop;passed;push;88227e4b4e2f592a05557be438d6c020e27be93a;185828929
eclipse/che;failed;push;694a2976479b6fc5e605a6929a2847b4eda3d9ba;259582741
relayrides/pushy;passed;push;af8c2d87680e614e1e13d348a43cb1a8d148049f;231627239
CloudSlang/cloud-slang;passed;push;ba412715486f035e2f04ecf64a3759a8af52fa92;178784832
caskdata/coopr;failed;push;2de8a40a5a2f36db27c32c0ce413f0f226622c39;41533527
simpligility/android-maven-plugin;failed;push;541486dfc828fadc61c6d9fb08cf13d88e3057da;47877433
simpligility/android-maven-plugin;errored;push;acdd59f3f52197964cb801a0de071286447b1e00;263255917
tananaev/traccar;passed;push;45302036168fe3adf1d9d184cd68e92e15dd3b1f;232038789
addthis/stream-lib;passed;push;a946396485c9f3cb1aeb11230a19233a0c9c88c0;52058500
lookfirst/sardine;passed;push;7383f40395c124cd95c37199ed35dd7af8791d36;80311471
druid-io/druid;passed;push;6763e3780a85d70403ab075cc498ce56c352bf7b;66290405
geotools/geotools;passed;push;e583aae8a7c03c82595935cbbd001f1dce6b0f37;18712958
square/wire;passed;push;86ffee277df108f19456d672f54be14b2bad1d4c;74983348
javaparser/javaparser;passed;push;44424ac5eeaa63085512082d57363661dd62cae6;145637441
druid-io/druid;passed;push;040e771da2cefb063f2aa658d340ffff690cfe18;49961809
geotools/geotools;failed;push;10bb96ad433c3b030529be4f8b708767cf47557a;19646323
rgladwell/m2e-android;passed;push;2549f5bc9aa2f09851f6ff8f4f3ee992ebe705c9;67333792
cloudfoundry/cf-java-client;errored;push;75d9600f7a7dcd9cb7d0ae746a78616fa709c054;25639281
twilio/twilio-java;passed;push;fb7f1c955bc80fbba562aa1898fabacb7ed7473f;200428082
querydsl/querydsl;passed;push;daad4b4e84527a42ee2fa6d16f91a1eb33383e4e;44599135
jcabi/jcabi-github;errored;push;b598ff91cfa01d3a1d33c32ceff0bfc39680a13f;265259384
b3log/symphony;passed;push;8b4847063ac367dd1d04ab7a8e9b34e3589aa18c;244560144
gwtbootstrap3/gwtbootstrap3;passed;push;2cec0a547253fa7262ae064588dddff1be8c62d3;87678397
jmrozanec/cron-utils;failed;push;67637161c6fac00342ccdf359c2539a79155c486;298630211
psi-probe/psi-probe;passed;push;f8eee9fa5963dc2b22caf0f4773e8815b2687048;103188145
Adobe-Consulting-Services/acs-aem-commons;passed;pull;ef27df00b72311d10787edc1c559ab84ff5fcb74;292356517
DSpace/DSpace;passed;push;204d139c90b2f993a884e232cf7285995865b4db;105549879
b3log/symphony;passed;push;b68a558dab658074d8c4a044a4874980a4294db3;197903589
CloudSlang/cloud-slang;passed;push;c4d52a596cc671f39a81bc25672c780a65b8a18f;49929256
dropwizard/dropwizard;passed;push;72221cde9246b3d2f13f73e73032ead912d882da;247909761
torodb/stampede;passed;push;8c9c49bd478a397171dd0f00da407d1afddf8a13;242383746
undera/jmeter-plugins;errored;push;3b3497347d8a611952391dc1466e19440d9796c2;5935356
javaee-samples/javaee7-samples;errored;push;923a9591953e8388a30eb677438599a1300b8f9b;41922095
graphaware/neo4j-framework;errored;push;8aea90e1f454cdb212d8ff331f2e4ac7dc3e89f0;300017230
vavr-io/vavr;passed;push;6d4268ed90c6ec2b73a44dadb4907b26464bc467;89754978
SonarSource/sonarqube;failed;push;54710d55c2a5a979f9b9abcb256466775cb2c2dd;208167957
pac4j/pac4j;failed;push;6b8bfe07a1b78865b5c78fa3c7976ffebbec587f;33768755
geotools/geotools;failed;push;8df1157f6ae272362572ab7b234e5f5d917466c2;46509525
OpenGrok/OpenGrok;passed;push;8f61df97b998dff6a7716a52e9550453398c2eac;167025682
orientechnologies/orientdb;errored;push;5aa34fecd01c261dd74f8875ffc5ad5f76f099ec;91429012
mesos/hadoop;passed;push;eef6c53436cf4f969d9d6c1bc58c0f9a7498e5c9;53192854
eXist-db/exist;passed;push;ae4b7c45e94e5da4a66a90070139bb1838dac7cb;294232475
spotify/docker-client;errored;push;56a2111303a1a3d4bb837345cee13032290a24af;291278423
apache/accumulo;passed;push;ee1062f2baba33c6d2775bbeb09630b331a1bf2a;155421495
resthub/resthub-spring-stack;passed;push;af5d468f78fa05ee532a7463e557ab4a4a24012e;34688678
yasserg/crawler4j;passed;push;e7444bcb82944930d987042b0ae5950614e5d351;163316286
cglib/cglib;passed;push;03335449852523a223137862737f81c47d2581e7;111691118
timmolter/XChange;passed;push;5a8339192280530911760828a237e96b4f420bb4;24162985
cglib/cglib;passed;push;501fef04fbfd8a9dee365ae37d8afe5347caa9c5;137913994
eclipse/che;failed;push;64b4b717ecdba52e56df436a438997f014dd8eab;259627313
b3log/symphony;passed;push;a417500d79299680932b3830ce6c8dbd595648da;193087941
spring-cloud/spring-cloud-config;passed;push;0751f9d69ee95157f7c786cee4731bf31f382039;291094097
VerbalExpressions/JavaVerbalExpressions;passed;push;2ab1ed2ff108aa4b1aefc8463e9478f445be9f08;103948034
druid-io/druid;passed;push;208e307915b11dc0be95d618676d3a59d95158b2;56502637
eXist-db/exist;passed;push;2261dae224df5afb427de2b3b7649ca5084eee73;290630793
structr/structr;passed;push;ccc7f597dd2e1dbea88987bcf0bfd734971392ca;21095041
CloudifySource/cloudify;passed;push;0545e6348b83dc366345098316c7bc0f30ec0008;3017485
vavr-io/vavr;passed;push;8133ae2dd50282a2464ff629426f918527984c3a;78525106
DSpace/DSpace;passed;push;942e1b43a42411da0397f7b91743236595e7dcd5;34928625
mybatis/spring;passed;push;e0623997ea914a39b1a8ff1b3aa38bc91d8db4b7;166155780
square/okhttp;passed;push;8c154a34c43f2d76cebfa73cf00de9fd0cb0cf18;19399147
cryptomator/cryptomator;failed;push;fca146e9393d7e44a13461cf2eb9b8f283186e96;260219590
square/okhttp;errored;push;23a25e49c4dbffbd3cd80343b249af48aeb5daec;23344097
GoogleCloudPlatform/DataflowJavaSDK;passed;push;43262cf70a38e453f2a9b29a92d26fb296e0af48;113793341
druid-io/druid;errored;push;46eae49bf5529e1c6f31c915c12d9a46cc03953f;55114641
eXist-db/exist;passed;push;c8628151f91aed8e3387148991be08a4b46ffa5b;18575567
square/okhttp;passed;push;142868f8e69f42dd0cff4f97ed990ed0a14e9339;23723527
